short_read_contig_id,short_read_contig_length,mapped_against_hybrid_contig_id,hybrid_contig_length,number_of_residue_matches,is_circular,label
1,344017,1,5392544,344017,False,chromosome
2,338114,1,5392544,338114,False,chromosome
3,288994,1,5392544,288994,False,chromosome
4,271385,1,5392544,271385,False,chromosome
5,260579,1,5392544,260579,False,chromosome
6,257813,1,5392544,257813,False,chromosome
7,250806,1,5392544,250806,False,chromosome
8,227397,1,5392544,227397,False,chromosome
9,208613,1,5392544,208613,False,chromosome
10,203903,1,5392544,203903,False,chromosome
11,200109,1,5392544,200109,False,chromosome
12,183978,1,5392544,183978,False,chromosome
13,167282,1,5392544,167260,False,chromosome
14,148887,1,5392544,148887,False,chromosome
15,146339,1,5392544,146339,False,chromosome
16,143877,1,5392544,143877,False,chromosome
17,142085,1,5392544,142085,False,chromosome
18,124906,1,5392544,124906,False,chromosome
19,123477,1,5392544,123477,False,chromosome
20,105338,1,5392544,105338,False,chromosome
21,104579,1,5392544,104579,False,chromosome
22,103607,1,5392544,103607,False,chromosome
23,100363,1,5392544,100363,False,chromosome
24,91183,1,5392544,91182,False,chromosome
25,86319,1,5392544,86319,False,chromosome
26,79577,1,5392544,79577,False,chromosome
27,78022,1,5392544,78022,False,chromosome
28,77531,1,5392544,77531,False,chromosome
29,75661,1,5392544,75661,False,chromosome
30,56574,2,185646,56574,True,plasmid
31,49144,2,185646,24928,True,plasmid
32,43998,1,5392544,43998,False,chromosome
33,41399,1,5392544,41399,False,chromosome
34,40878,3,54037,40878,True,plasmid
35,38914,4,48869,38914,True,plasmid
36,38420,1,5392544,38420,False,chromosome
37,34298,1,5392544,34298,False,chromosome
38,34232,1,5392544,34232,False,chromosome
39,26057,1,5392544,26057,False,chromosome
40,21732,1,5392544,21732,False,chromosome
41,21128,1,5392544,21128,False,chromosome
42,20334,1,5392544,20334,False,chromosome
43,16944,1,5392544,16944,False,chromosome
44,13301,1,5392544,13301,False,chromosome
45,10987,2,185646,10987,True,plasmid
46,10679,2,185646,10679,True,plasmid
47,10575,1,5392544,10575,False,chromosome
48,10063,1,5392544,10063,False,chromosome
49,9691,1,5392544,9691,False,chromosome
50,7416,2,185646,7416,True,plasmid
51,6708,2,185646,6708,True,plasmid
52,5895,4,48869,5895,True,plasmid
53,5827,3,54037,5827,True,plasmid
54,5046,2,185646,5046,True,plasmid
55,5000,1,5392544,5000,False,chromosome
56,4892,1,5392544,4892,False,chromosome
57,4747,2,185646,4747,True,plasmid
58,4652,1,5392544,4652,False,chromosome
59,4512,2,185646,4512,True,plasmid
60,4209,1,5392544,4209,False,chromosome
61,3989,2,185646,3989,True,plasmid
62,2886,1,5392544,2886,False,chromosome
63,2439,1,5392544,2439,False,chromosome
64,2375,1,5392544,2375,False,chromosome
65,2013,1,5392544,2013,False,chromosome
