short_read_contig_id,short_read_contig_length,mapped_against_hybrid_contig_id,hybrid_contig_length,number_of_residue_matches,is_circular,label
1,709938,1,5338585,709938,True,chromosome
2,337760,1,5338585,337760,True,chromosome
3,305214,1,5338585,305214,True,chromosome
4,203672,1,5338585,203672,True,chromosome
5,185242,1,5338585,185242,True,chromosome
6,172180,1,5338585,172180,True,chromosome
7,167303,1,5338585,167303,True,chromosome
8,152205,1,5338585,152205,True,chromosome
9,145392,1,5338585,145392,True,chromosome
10,142308,1,5338585,142308,True,chromosome
11,142040,1,5338585,142040,True,chromosome
12,138223,1,5338585,138223,True,chromosome
13,138007,1,5338585,138007,True,chromosome
14,130849,1,5338585,130842,True,chromosome
15,129641,1,5338585,129641,True,chromosome
16,129296,1,5338585,129296,True,chromosome
17,126487,1,5338585,126487,True,chromosome
18,118805,1,5338585,118805,True,chromosome
19,115417,1,5338585,115417,True,chromosome
20,100339,1,5338585,50181,True,chromosome
21,99136,1,5338585,99136,True,chromosome
22,95482,1,5338585,95482,True,chromosome
23,92791,1,5338585,92785,True,chromosome
24,89317,1,5338585,89317,True,chromosome
25,86311,1,5338585,86311,True,chromosome
26,84425,1,5338585,84425,True,chromosome
27,83440,1,5338585,83440,True,chromosome
28,83009,1,5338585,83009,True,chromosome
29,81145,1,5338585,81145,True,chromosome
30,76577,2,147923,59549,True,plasmid
31,64114,1,5338585,64114,True,chromosome
32,58616,1,5338585,58616,True,chromosome
33,57318,1,5338585,57318,True,chromosome
34,53229,1,5338585,53229,True,chromosome
35,52864,1,5338585,52864,True,chromosome
36,51712,1,5338585,51712,True,chromosome
37,47091,2,147923,47091,True,plasmid
38,37808,1,5338585,37808,True,chromosome
39,34261,1,5338585,34261,True,chromosome
40,31655,1,5338585,31655,True,chromosome
41,27563,1,5338585,27563,True,chromosome
42,26946,1,5338585,26946,True,chromosome
43,26037,1,5338585,26037,True,chromosome
44,23723,4,79960,23723,True,plasmid
45,22266,1,5338585,22266,True,chromosome
46,21908,4,79960,21908,True,plasmid
47,21592,3,90023,21592,True,plasmid
48,21095,1,5338585,21095,True,chromosome
49,19992,1,5338585,19992,True,chromosome
50,18870,3,90023,16383,True,plasmid
51,17081,1,5338585,17081,True,chromosome
52,12958,4,79960,12958,True,plasmid
53,12588,1,5338585,12588,True,chromosome
54,11801,2,147923,11801,True,plasmid
55,11554,1,5338585,11554,True,chromosome
56,10326,1,5338585,10326,True,chromosome
57,7627,3,90023,7627,True,plasmid
58,6595,4,79960,6595,True,plasmid
59,6592,3,90023,6592,True,plasmid
60,5205,1,5338585,5193,True,chromosome
61,5116,3,90023,5116,True,plasmid
62,4576,3,90023,4576,True,plasmid
63,4474,5,4474,4474,True,plasmid
64,4363,3,90023,4363,True,plasmid
65,3720,1,5338585,3720,True,chromosome
66,3657,1,5338585,3657,True,chromosome
67,3561,3,90023,3561,True,plasmid
68,2849,4,79960,2849,True,plasmid
69,2809,2,147923,2809,True,plasmid
70,2600,3,90023,2600,True,plasmid
71,2286,2,147923,2286,True,plasmid
72,1835,1,5338585,1835,True,chromosome
73,1790,3,90023,1790,True,plasmid
74,1656,1,5338585,1656,True,chromosome
75,1536,1,5338585,1536,True,chromosome
76,1510,1,5338585,1510,True,chromosome
77,1446,1,5338585,1446,True,chromosome
78,1415,4,79960,1415,True,plasmid
79,1311,1,5338585,1311,True,chromosome
80,1304,1,5338585,1304,True,chromosome
81,1199,1,5338585,1199,True,chromosome
82,1199,3,90023,1199,True,plasmid
83,1190,1,5338585,1190,True,chromosome
84,1132,1,5338585,1132,True,chromosome
85,1132,1,5338585,1132,True,chromosome
86,952,2,147923,952,True,plasmid
87,909,2,147923,909,True,plasmid
88,834,3,90023,834,True,plasmid
89,834,4,79960,834,True,plasmid
90,820,2,147923,820,True,plasmid
91,769,1,5338585,769,True,chromosome
92,768,NA,NA,768,NA,ambiguous
93,655,3,90023,655,True,plasmid
94,655,4,79960,655,True,plasmid
95,600,1,5338585,600,True,chromosome
96,573,1,5338585,573,True,chromosome
97,573,1,5338585,573,True,chromosome
98,536,1,5338585,536,True,chromosome
99,511,1,5338585,511,True,chromosome
100,502,2,147923,502,True,plasmid
101,457,4,79960,457,True,plasmid
102,457,3,90023,457,True,plasmid
103,432,1,5338585,432,True,chromosome
104,426,1,5338585,426,True,chromosome
105,400,1,5338585,400,True,chromosome
106,396,3,90023,396,True,plasmid
107,381,1,5338585,381,True,chromosome
108,357,1,5338585,357,True,chromosome
109,348,3,90023,348,True,plasmid
110,333,1,5338585,333,True,chromosome
111,329,1,5338585,329,True,chromosome
112,284,1,5338585,284,True,chromosome
113,279,1,5338585,279,True,chromosome
114,278,1,5338585,278,True,chromosome
115,275,1,5338585,275,True,chromosome
116,265,1,5338585,265,True,chromosome
117,265,1,5338585,265,True,chromosome
118,265,1,5338585,265,True,chromosome
119,249,1,5338585,249,True,chromosome
120,249,1,5338585,249,True,chromosome
121,241,1,5338585,241,True,chromosome
122,234,1,5338585,234,True,chromosome
123,228,1,5338585,228,True,chromosome
124,225,1,5338585,225,True,chromosome
125,211,1,5338585,211,True,chromosome
126,209,1,5338585,209,True,chromosome
127,196,1,5338585,196,True,chromosome
128,182,1,5338585,182,True,chromosome
129,178,1,5338585,178,True,chromosome
130,174,1,5338585,174,True,chromosome
131,169,4,79960,169,True,plasmid
132,149,1,5338585,149,True,chromosome
133,149,1,5338585,149,True,chromosome
134,149,1,5338585,149,True,chromosome
135,147,1,5338585,147,True,chromosome
136,146,1,5338585,146,True,chromosome
137,146,1,5338585,146,True,chromosome
138,145,1,5338585,145,True,chromosome
139,144,1,5338585,144,True,chromosome
140,140,1,5338585,140,True,chromosome
141,140,1,5338585,140,True,chromosome
142,139,1,5338585,139,True,chromosome
143,138,1,5338585,138,True,chromosome
144,133,1,5338585,133,True,chromosome
145,133,1,5338585,133,True,chromosome
146,130,1,5338585,130,True,chromosome
147,128,1,5338585,128,True,chromosome
148,128,1,5338585,128,True,chromosome
149,125,1,5338585,125,True,chromosome
150,124,1,5338585,124,True,chromosome
151,123,2,147923,123,True,plasmid
152,122,1,5338585,122,True,chromosome
153,122,1,5338585,122,True,chromosome
154,119,1,5338585,119,True,chromosome
155,117,1,5338585,117,True,chromosome
156,116,1,5338585,116,True,chromosome
157,115,1,5338585,115,True,chromosome
158,115,1,5338585,115,True,chromosome
159,114,4,79960,114,True,plasmid
160,111,1,5338585,111,True,chromosome
161,109,1,5338585,109,True,chromosome
162,108,1,5338585,108,True,chromosome
163,107,1,5338585,107,True,chromosome
164,106,1,5338585,106,True,chromosome
165,105,1,5338585,105,True,chromosome
166,104,1,5338585,104,True,chromosome
167,103,1,5338585,103,True,chromosome
168,102,NA,NA,102,NA,ambiguous
169,100,3,90023,100,True,plasmid
170,100,1,5338585,100,True,chromosome
171,100,1,5338585,100,True,chromosome
172,100,1,5338585,100,True,chromosome
