short_read_contig_id,short_read_contig_length,mapped_against_hybrid_contig_id,hybrid_contig_length,number_of_residue_matches,is_circular,label
1,360926,1,5208443,360926,True,chromosome
2,309573,1,5208443,309573,True,chromosome
3,267710,1,5208443,267710,True,chromosome
4,225787,1,5208443,225787,True,chromosome
5,224123,1,5208443,224123,True,chromosome
6,197460,1,5208443,197460,True,chromosome
7,173350,1,5208443,173350,True,chromosome
8,168828,1,5208443,168828,True,chromosome
9,149356,1,5208443,149356,True,chromosome
10,147996,1,5208443,147996,True,chromosome
11,147527,1,5208443,147527,True,chromosome
12,146278,1,5208443,146278,True,chromosome
13,139179,1,5208443,125972,True,chromosome
14,138420,1,5208443,138420,True,chromosome
15,131283,1,5208443,131283,True,chromosome
16,120047,1,5208443,120047,True,chromosome
17,115283,1,5208443,115283,True,chromosome
18,106069,1,5208443,106069,True,chromosome
19,99296,1,5208443,99296,True,chromosome
20,98039,1,5208443,98039,True,chromosome
21,86378,1,5208443,86378,True,chromosome
22,86264,1,5208443,86264,True,chromosome
23,86023,1,5208443,86023,True,chromosome
24,83796,1,5208443,83796,True,chromosome
25,82510,1,5208443,82510,True,chromosome
26,81310,1,5208443,81310,True,chromosome
27,77488,1,5208443,77488,True,chromosome
28,77309,1,5208443,77309,True,chromosome
29,75038,1,5208443,75038,True,chromosome
30,65931,1,5208443,65931,True,chromosome
31,62724,3,134891,62724,True,plasmid
32,59330,1,5208443,59330,True,chromosome
33,54529,1,5208443,54529,True,chromosome
34,49479,1,5208443,49479,True,chromosome
35,47534,1,5208443,47534,True,chromosome
36,43408,5,46161,43408,True,plasmid
37,40171,2,220134,30865,True,plasmid
38,38543,1,5208443,38541,True,chromosome
39,37350,1,5208443,37350,True,chromosome
40,37176,1,5208443,37176,True,chromosome
41,34626,1,5208443,34626,True,chromosome
42,34237,1,5208443,34237,True,chromosome
43,33295,1,5208443,33295,True,chromosome
44,32819,1,5208443,32819,True,chromosome
45,32685,1,5208443,32685,True,chromosome
46,28221,1,5208443,28221,True,chromosome
47,27630,1,5208443,27630,True,chromosome
48,27407,1,5208443,27407,True,chromosome
49,26058,1,5208443,26058,True,chromosome
50,24303,2,220134,24303,True,plasmid
51,24099,1,5208443,24099,True,chromosome
52,20828,4,66648,20828,True,plasmid
53,19759,1,5208443,19759,True,chromosome
54,18033,1,5208443,18033,True,chromosome
55,16360,1,5208443,16360,True,chromosome
56,16297,2,220134,16297,True,plasmid
57,13233,1,5208443,13233,True,chromosome
58,12747,1,5208443,12747,True,chromosome
59,12689,1,5208443,12689,True,chromosome
60,11746,1,5208443,11746,True,chromosome
61,11159,1,5208443,11159,True,chromosome
62,10941,3,134891,10941,True,plasmid
63,10499,1,5208443,10499,True,chromosome
64,10333,1,5208443,10333,True,chromosome
65,10266,1,5208443,10266,True,chromosome
66,9834,2,220134,9834,True,plasmid
67,9441,2,220134,9441,True,plasmid
68,9241,2,220134,9241,True,plasmid
69,9170,2,220134,9170,True,plasmid
70,8907,1,5208443,8907,True,chromosome
71,8402,1,5208443,8402,True,chromosome
72,8327,3,134891,8327,True,plasmid
73,8021,6,23606,8021,True,plasmid
74,7966,3,134891,7966,True,plasmid
75,7618,1,5208443,7618,True,chromosome
76,7104,6,23606,7104,True,plasmid
77,6871,3,134891,6871,True,plasmid
78,6617,1,5208443,6617,True,chromosome
79,6498,3,134891,5768,True,plasmid
80,6111,7,7236,6111,False,no_label
81,6083,2,220134,6083,True,plasmid
82,5496,8,5496,5496,True,plasmid
83,5320,1,5208443,5320,True,chromosome
84,5095,3,134891,5095,True,plasmid
85,4810,2,220134,4810,True,plasmid
86,4386,3,134891,4386,True,plasmid
87,4301,2,220134,4301,True,plasmid
88,4270,2,220134,4270,True,plasmid
89,4233,1,5208443,4233,True,chromosome
90,4173,1,5208443,4173,True,chromosome
91,3949,6,23606,3949,True,plasmid
92,3900,3,134891,3900,True,plasmid
93,3830,1,5208443,3830,True,chromosome
94,3771,2,220134,3770,True,plasmid
95,3746,2,220134,3746,True,plasmid
96,3644,4,66648,3644,True,plasmid
97,3512,2,220134,3512,True,plasmid
98,3346,2,220134,3346,True,plasmid
99,3333,1,5208443,3333,True,chromosome
100,2971,2,220134,2971,True,plasmid
101,2851,4,66648,2851,True,plasmid
102,2834,4,66648,2834,True,plasmid
103,2650,2,220134,2650,True,plasmid
104,2306,2,220134,2306,True,plasmid
105,2250,4,66648,2250,True,plasmid
106,2136,2,220134,2136,True,plasmid
107,2129,4,66648,2129,True,plasmid
108,2114,1,5208443,2114,True,chromosome
109,2114,1,5208443,2114,True,chromosome
110,1956,2,220134,1956,True,plasmid
111,1706,1,5208443,1706,True,chromosome
112,1653,3,134891,1653,True,plasmid
113,1607,1,5208443,1607,True,chromosome
114,1534,2,220134,1534,True,plasmid
115,1504,1,5208443,1504,True,chromosome
116,1474,NA,NA,1474,NA,ambiguous
117,1467,NA,NA,1467,NA,ambiguous
118,1400,1,5208443,1400,True,chromosome
119,1399,2,220134,1399,True,plasmid
120,1338,6,23606,1338,True,plasmid
121,1333,1,5208443,1333,True,chromosome
122,1323,NA,NA,1323,NA,ambiguous
123,1292,2,220134,1292,True,plasmid
124,1249,9,1249,1249,True,plasmid
125,1200,3,134891,1200,True,plasmid
126,1161,2,220134,1161,True,plasmid
127,1147,4,66648,1147,True,plasmid
128,1125,NA,NA,1125,NA,ambiguous
129,1125,1,5208443,1125,True,chromosome
130,1075,NA,NA,1075,NA,ambiguous
131,1061,4,66648,1061,True,plasmid
132,1040,3,134891,1040,True,plasmid
133,1024,2,220134,1024,True,plasmid
134,1021,4,66648,1021,True,plasmid
135,998,NA,NA,998,NA,ambiguous
136,997,2,220134,997,True,plasmid
137,931,2,220134,931,True,plasmid
138,854,1,5208443,854,True,chromosome
139,828,3,134891,828,True,plasmid
140,815,4,66648,815,True,plasmid
141,811,3,134891,811,True,plasmid
142,789,2,220134,789,True,plasmid
143,789,2,220134,789,True,plasmid
144,708,4,66648,708,True,plasmid
145,698,3,134891,698,True,plasmid
146,666,2,220134,666,True,plasmid
147,665,2,220134,665,True,plasmid
148,657,4,66648,657,True,plasmid
149,642,2,220134,642,True,plasmid
150,610,5,46161,610,True,plasmid
151,591,4,66648,591,True,plasmid
152,590,2,220134,590,True,plasmid
153,589,3,134891,589,True,plasmid
154,586,2,220134,586,True,plasmid
155,560,NA,NA,560,NA,ambiguous
156,545,2,220134,545,True,plasmid
157,521,NA,NA,521,NA,ambiguous
158,519,4,66648,519,True,plasmid
159,504,2,220134,504,True,plasmid
160,470,4,66648,470,True,plasmid
161,450,4,66648,450,True,plasmid
162,430,2,220134,430,True,plasmid
163,429,2,220134,429,True,plasmid
164,427,NA,NA,427,NA,ambiguous
165,418,3,134891,418,True,plasmid
166,417,NA,NA,417,NA,ambiguous
167,402,3,134891,402,True,plasmid
168,398,1,5208443,398,True,chromosome
169,385,4,66648,385,True,plasmid
170,383,2,220134,383,True,plasmid
171,373,2,220134,373,True,plasmid
172,369,2,220134,369,True,plasmid
173,367,4,66648,367,True,plasmid
174,367,4,66648,367,True,plasmid
175,352,NA,NA,352,NA,ambiguous
176,345,3,134891,345,True,plasmid
177,344,2,220134,344,True,plasmid
178,343,2,220134,343,True,plasmid
179,338,2,220134,338,True,plasmid
180,334,4,66648,334,True,plasmid
181,333,4,66648,333,True,plasmid
182,318,2,220134,318,True,plasmid
183,311,6,23606,311,True,plasmid
184,307,NA,NA,307,NA,ambiguous
185,295,NA,NA,295,NA,ambiguous
186,290,NA,NA,290,NA,ambiguous
187,282,2,220134,282,True,plasmid
188,269,1,5208443,269,True,chromosome
189,268,2,220134,268,True,plasmid
190,260,2,220134,260,True,plasmid
191,252,1,5208443,252,True,chromosome
192,250,3,134891,250,True,plasmid
193,248,4,66648,248,True,plasmid
194,248,4,66648,248,True,plasmid
195,243,4,66648,243,True,plasmid
196,241,NA,NA,241,NA,ambiguous
197,239,4,66648,239,True,plasmid
198,238,3,134891,238,True,plasmid
199,236,2,220134,236,True,plasmid
200,236,1,5208443,236,True,chromosome
201,236,4,66648,236,True,plasmid
202,234,3,134891,234,True,plasmid
203,219,NA,NA,219,NA,ambiguous
204,215,3,134891,215,True,plasmid
205,212,1,5208443,212,True,chromosome
206,209,2,220134,209,True,plasmid
207,209,2,220134,209,True,plasmid
208,207,2,220134,207,True,plasmid
209,207,NA,NA,207,NA,ambiguous
210,206,NA,NA,206,NA,ambiguous
211,206,2,220134,206,True,plasmid
212,203,NA,NA,203,NA,ambiguous
213,202,NA,NA,202,NA,ambiguous
214,194,NA,NA,194,NA,ambiguous
215,194,1,5208443,194,True,chromosome
216,192,1,5208443,192,True,chromosome
217,191,2,220134,191,True,plasmid
218,182,1,5208443,182,True,chromosome
219,182,1,5208443,182,True,chromosome
220,179,1,5208443,179,True,chromosome
221,176,2,220134,176,True,plasmid
222,170,NA,NA,170,NA,ambiguous
223,170,1,5208443,170,True,chromosome
224,169,2,220134,169,True,plasmid
225,166,NA,NA,166,NA,ambiguous
226,165,2,220134,165,True,plasmid
227,165,2,220134,165,True,plasmid
228,163,NA,NA,163,NA,ambiguous
229,159,2,220134,159,True,plasmid
231,158,1,5208443,158,True,chromosome
233,157,1,5208443,157,True,chromosome
234,157,4,66648,157,True,plasmid
235,157,1,5208443,157,True,chromosome
236,153,2,220134,153,True,plasmid
237,151,3,134891,151,True,plasmid
238,147,4,66648,147,True,plasmid
239,147,1,5208443,147,True,chromosome
240,145,3,134891,145,True,plasmid
241,145,NA,NA,145,NA,ambiguous
242,138,NA,NA,138,NA,ambiguous
243,137,3,134891,137,True,plasmid
244,137,2,220134,137,True,plasmid
245,134,1,5208443,134,True,chromosome
246,134,NA,NA,134,NA,ambiguous
247,132,1,5208443,132,True,chromosome
248,131,2,220134,131,True,plasmid
249,130,NA,NA,130,NA,ambiguous
250,130,1,5208443,130,True,chromosome
251,130,NA,NA,130,NA,ambiguous
252,129,3,134891,129,True,plasmid
253,128,NA,NA,128,NA,ambiguous
254,127,NA,NA,127,NA,ambiguous
255,126,NA,NA,126,NA,ambiguous
257,121,3,134891,121,True,plasmid
258,120,4,66648,120,True,plasmid
259,118,4,66648,118,True,plasmid
260,118,1,5208443,118,True,chromosome
261,113,1,5208443,113,True,chromosome
262,112,2,220134,112,True,plasmid
263,110,2,220134,110,True,plasmid
264,110,2,220134,110,True,plasmid
265,109,1,5208443,109,True,chromosome
266,108,NA,NA,108,NA,ambiguous
267,106,4,66648,106,True,plasmid
268,106,NA,NA,106,NA,ambiguous
269,106,4,66648,106,True,plasmid
270,106,NA,NA,106,NA,ambiguous
271,105,NA,NA,105,NA,ambiguous
272,105,4,66648,105,True,plasmid
273,102,2,220134,102,True,plasmid
