short_read_contig_id,short_read_contig_length,mapped_against_hybrid_contig_id,hybrid_contig_length,number_of_residue_matches,is_circular,label
1,360440,1,5357843,360440,True,chromosome
2,316404,1,5357843,316404,True,chromosome
3,302990,1,5357843,302987,True,chromosome
4,296984,1,5357843,296984,True,chromosome
5,282279,1,5357843,282279,True,chromosome
6,230672,1,5357843,230672,True,chromosome
7,226909,1,5357843,226909,True,chromosome
8,225299,1,5357843,225299,True,chromosome
9,203669,1,5357843,203669,True,chromosome
10,176489,1,5357843,176489,True,chromosome
11,172247,1,5357843,172247,True,chromosome
12,152052,1,5357843,152052,True,chromosome
13,145392,1,5357843,145392,True,chromosome
14,144100,1,5357843,144100,True,chromosome
15,138620,1,5357843,138620,True,chromosome
16,130850,1,5357843,130847,True,chromosome
17,129641,1,5357843,129641,True,chromosome
18,129240,1,5357843,129240,True,chromosome
19,125345,1,5357843,125345,True,chromosome
20,113836,1,5357843,113836,True,chromosome
21,100333,1,5357843,50181,True,chromosome
22,99231,1,5357843,99231,True,chromosome
23,84425,1,5357843,84425,True,chromosome
24,79405,1,5357843,79398,True,chromosome
25,75711,1,5357843,75711,True,chromosome
26,74619,1,5357843,74619,True,chromosome
27,73009,1,5357843,73009,True,chromosome
28,64114,1,5357843,64114,True,chromosome
29,64097,1,5357843,64097,True,chromosome
30,58820,1,5357843,58820,True,chromosome
31,58616,1,5357843,58616,True,chromosome
32,53047,1,5357843,53047,True,chromosome
33,51712,1,5357843,51712,True,chromosome
34,49058,1,5357843,49039,True,chromosome
35,34261,1,5357843,34261,True,chromosome
36,31655,1,5357843,31655,True,chromosome
37,28412,1,5357843,28412,True,chromosome
38,26037,1,5357843,26037,True,chromosome
39,25044,1,5357843,25044,True,chromosome
40,22991,1,5357843,22991,True,chromosome
41,19992,1,5357843,19992,True,chromosome
42,17224,2,63615,17224,True,plasmid
43,17077,1,5357843,17077,True,chromosome
44,14512,3,46607,14512,True,plasmid
45,14215,1,5357843,14215,True,chromosome
46,14020,1,5357843,14020,True,chromosome
47,10719,2,63615,10719,True,plasmid
48,9294,2,63615,9294,True,plasmid
49,6902,3,46607,6902,True,plasmid
50,6038,2,63615,5570,True,plasmid
51,5723,1,5357843,5723,True,chromosome
52,5596,1,5357843,5596,True,chromosome
53,4660,2,63615,4660,True,plasmid
54,3657,1,5357843,3657,True,chromosome
55,3269,1,5357843,3269,True,chromosome
56,3115,3,46607,3115,True,plasmid
57,3021,1,5357843,3021,True,chromosome
58,2986,3,46607,2986,True,plasmid
59,2650,1,5357843,2650,True,chromosome
60,2487,3,46607,2487,True,plasmid
61,2125,NA,NA,2125,NA,ambiguous
62,1724,2,63615,1724,True,plasmid
63,1475,1,5357843,1475,True,chromosome
64,1445,1,5357843,1445,True,chromosome
65,1322,2,63615,1322,True,plasmid
66,1249,1,5357843,1249,True,chromosome
67,1212,3,46607,1212,True,plasmid
68,1153,1,5357843,1153,True,chromosome
69,1109,NA,NA,1109,NA,ambiguous
70,1041,NA,NA,1041,NA,ambiguous
71,969,3,46607,969,True,plasmid
72,937,2,63615,937,True,plasmid
73,935,2,63615,935,True,plasmid
74,926,3,46607,926,True,plasmid
75,886,1,5357843,886,True,chromosome
76,857,3,46607,857,True,plasmid
77,846,3,46607,846,True,plasmid
78,820,NA,NA,820,NA,ambiguous
79,809,NA,NA,809,NA,ambiguous
80,737,1,5357843,737,True,chromosome
81,703,1,5357843,703,True,chromosome
82,691,2,63615,691,True,plasmid
83,636,1,5357843,636,True,chromosome
84,606,1,5357843,606,True,chromosome
85,572,1,5357843,572,True,chromosome
86,542,1,5357843,542,True,chromosome
87,536,1,5357843,536,True,chromosome
88,534,1,5357843,534,True,chromosome
89,466,1,5357843,466,True,chromosome
90,435,2,63615,435,True,plasmid
91,433,1,5357843,433,True,chromosome
92,419,2,63615,419,True,plasmid
93,357,1,5357843,357,True,chromosome
94,343,1,5357843,343,True,chromosome
95,329,1,5357843,329,True,chromosome
96,326,1,5357843,326,True,chromosome
97,323,1,5357843,323,True,chromosome
98,312,1,5357843,312,True,chromosome
99,301,1,5357843,301,True,chromosome
100,298,1,5357843,298,True,chromosome
101,298,1,5357843,298,True,chromosome
102,291,1,5357843,291,True,chromosome
103,290,1,5357843,290,True,chromosome
104,285,1,5357843,285,True,chromosome
105,278,1,5357843,278,True,chromosome
106,277,1,5357843,277,True,chromosome
107,276,1,5357843,276,True,chromosome
108,275,1,5357843,275,True,chromosome
109,275,2,63615,275,True,plasmid
110,273,1,5357843,273,True,chromosome
111,268,1,5357843,268,True,chromosome
112,266,1,5357843,266,True,chromosome
113,265,1,5357843,265,True,chromosome
114,259,1,5357843,259,True,chromosome
115,241,1,5357843,241,True,chromosome
116,239,1,5357843,239,True,chromosome
117,234,1,5357843,234,True,chromosome
118,223,1,5357843,223,True,chromosome
119,215,1,5357843,215,True,chromosome
120,213,1,5357843,213,True,chromosome
121,211,1,5357843,211,True,chromosome
122,209,1,5357843,209,True,chromosome
123,207,1,5357843,207,True,chromosome
124,204,3,46607,204,True,plasmid
125,201,1,5357843,201,True,chromosome
126,194,1,5357843,194,True,chromosome
127,191,1,5357843,191,True,chromosome
128,184,1,5357843,184,True,chromosome
129,183,1,5357843,183,True,chromosome
130,182,1,5357843,182,True,chromosome
131,174,1,5357843,174,True,chromosome
132,174,1,5357843,174,True,chromosome
133,174,1,5357843,174,True,chromosome
134,173,1,5357843,173,True,chromosome
135,171,1,5357843,171,True,chromosome
136,163,1,5357843,163,True,chromosome
137,163,1,5357843,163,True,chromosome
138,161,1,5357843,161,True,chromosome
139,159,1,5357843,159,True,chromosome
140,158,1,5357843,158,True,chromosome
141,153,1,5357843,153,True,chromosome
142,151,1,5357843,151,True,chromosome
143,149,1,5357843,149,True,chromosome
144,149,1,5357843,149,True,chromosome
145,147,1,5357843,147,True,chromosome
146,147,1,5357843,147,True,chromosome
147,146,1,5357843,146,True,chromosome
148,145,1,5357843,145,True,chromosome
149,142,1,5357843,142,True,chromosome
150,141,1,5357843,141,True,chromosome
151,140,1,5357843,140,True,chromosome
152,140,1,5357843,140,True,chromosome
153,138,1,5357843,138,True,chromosome
154,136,1,5357843,136,True,chromosome
155,135,1,5357843,135,True,chromosome
156,135,1,5357843,135,True,chromosome
157,134,1,5357843,134,True,chromosome
158,133,1,5357843,133,True,chromosome
159,130,1,5357843,130,True,chromosome
160,128,1,5357843,128,True,chromosome
161,128,1,5357843,128,True,chromosome
162,128,1,5357843,128,True,chromosome
163,125,1,5357843,125,True,chromosome
164,122,1,5357843,122,True,chromosome
165,119,1,5357843,119,True,chromosome
166,117,1,5357843,117,True,chromosome
167,116,1,5357843,116,True,chromosome
168,115,1,5357843,115,True,chromosome
169,112,1,5357843,112,True,chromosome
170,109,1,5357843,109,True,chromosome
171,107,1,5357843,107,True,chromosome
172,106,1,5357843,106,True,chromosome
173,105,1,5357843,105,True,chromosome
174,103,1,5357843,103,True,chromosome
175,101,3,46607,101,True,plasmid
176,100,1,5357843,100,True,chromosome
177,100,1,5357843,100,True,chromosome
