short_read_contig_id,short_read_contig_length,mapped_against_hybrid_contig_id,hybrid_contig_length,number_of_residue_matches,is_circular,label
1,405699,1,5351237,405699,True,chromosome
2,327193,1,5351237,327193,True,chromosome
3,319300,1,5351237,319300,True,chromosome
4,291169,1,5351237,291168,True,chromosome
5,286264,1,5351237,286264,True,chromosome
6,282858,1,5351237,282858,True,chromosome
7,271370,1,5351237,271370,True,chromosome
8,271099,1,5351237,271099,True,chromosome
9,269192,1,5351237,218979,True,chromosome
10,244539,1,5351237,203880,True,chromosome
11,219101,1,5351237,219101,True,chromosome
12,202518,1,5351237,202518,True,chromosome
13,197238,1,5351237,195860,True,chromosome
14,186701,1,5351237,186701,True,chromosome
15,176743,1,5351237,105972,True,chromosome
16,140650,1,5351237,140650,True,chromosome
17,138359,1,5351237,138359,True,chromosome
18,119409,1,5351237,119409,True,chromosome
19,90932,1,5351237,90932,True,chromosome
20,86328,1,5351237,86328,True,chromosome
21,84996,1,5351237,84996,True,chromosome
22,84327,1,5351237,84327,True,chromosome
23,69189,3,111674,69189,True,plasmid
24,58828,1,5351237,58828,True,chromosome
25,58282,1,5351237,58282,True,chromosome
26,56773,1,5351237,56770,True,chromosome
27,56079,1,5351237,56079,True,chromosome
28,55714,1,5351237,55714,True,chromosome
29,53927,1,5351237,53927,True,chromosome
30,44914,1,5351237,44914,True,chromosome
31,44659,1,5351237,44659,True,chromosome
32,41092,1,5351237,41092,True,chromosome
33,34239,1,5351237,34239,True,chromosome
34,28947,4,69970,28947,True,plasmid
35,28046,4,69970,22656,True,plasmid
36,26052,1,5351237,26052,True,chromosome
37,25979,1,5351237,25979,True,chromosome
38,23605,2,176271,23605,True,plasmid
39,23196,2,176271,23196,True,plasmid
40,21581,1,5351237,21581,True,chromosome
41,19950,2,176271,14473,True,plasmid
42,18906,2,176271,12351,True,plasmid
43,18806,1,5351237,18806,True,chromosome
44,17203,5,65682,16473,True,plasmid
45,10653,2,176271,10653,True,plasmid
46,10373,2,176271,10373,True,plasmid
47,9388,2,176271,9388,True,plasmid
48,9315,1,5351237,9315,True,chromosome
49,9015,2,176271,9015,True,plasmid
50,7343,2,176271,7343,True,plasmid
51,6808,1,5351237,6808,True,chromosome
52,6666,1,5351237,6666,True,chromosome
53,5092,1,5351237,5092,True,chromosome
54,4793,1,5351237,4793,True,chromosome
55,4596,1,5351237,4596,True,chromosome
56,4249,1,5351237,4249,True,chromosome
57,4139,5,65682,4139,True,plasmid
58,4133,2,176271,4133,True,plasmid
59,3996,1,5351237,3996,True,chromosome
60,3665,4,69970,3665,True,plasmid
61,3298,2,176271,3298,True,plasmid
62,3223,6,3223,3223,True,plasmid
