short_read_contig_id,short_read_contig_length,mapped_against_hybrid_contig_id,hybrid_contig_length,number_of_residue_matches,is_circular,label
1,1286559,1,5511072,1286559,True,chromosome
2,612540,1,5511072,612540,True,chromosome
3,499957,1,5511072,499957,True,chromosome
4,485022,1,5511072,395909,True,chromosome
5,384471,1,5511072,384471,True,chromosome
6,356547,1,5511072,356547,True,chromosome
7,303129,1,5511072,303129,True,chromosome
8,257625,1,5511072,257625,True,chromosome
9,223253,1,5511072,223253,True,chromosome
10,220416,1,5511072,220416,True,chromosome
11,162159,1,5511072,162159,True,chromosome
12,159105,1,5511072,159105,True,chromosome
13,125631,1,5511072,125631,True,chromosome
14,99980,1,5511072,99980,True,chromosome
15,86444,1,5511072,86444,True,chromosome
16,59931,2,165251,46663,True,plasmid
17,41384,1,5511072,41384,True,chromosome
18,39767,2,165251,39767,True,plasmid
19,34352,1,5511072,34352,True,chromosome
20,32432,1,5511072,32432,True,chromosome
21,27187,2,165251,27187,True,plasmid
22,26062,1,5511072,26062,True,chromosome
23,24948,1,5511072,24948,True,chromosome
24,20135,1,5511072,20135,True,chromosome
25,19548,2,165251,19548,True,plasmid
26,14494,2,165251,14494,True,plasmid
27,4274,1,5511072,4274,True,chromosome
28,2676,3,2676,2676,True,plasmid
29,1294,1,5511072,1294,True,chromosome
30,1056,NA,NA,1056,NA,ambiguous
31,860,1,5511072,860,True,chromosome
32,711,1,5511072,711,True,chromosome
33,578,2,165251,578,True,plasmid
34,547,1,5511072,547,True,chromosome
35,534,1,5511072,534,True,chromosome
36,500,1,5511072,500,True,chromosome
37,499,1,5511072,499,True,chromosome
38,494,1,5511072,494,True,chromosome
39,468,1,5511072,468,True,chromosome
40,416,1,5511072,416,True,chromosome
41,353,1,5511072,353,True,chromosome
42,324,1,5511072,324,True,chromosome
43,316,1,5511072,316,True,chromosome
44,316,1,5511072,316,True,chromosome
45,245,1,5511072,245,True,chromosome
46,241,1,5511072,241,True,chromosome
47,226,1,5511072,226,True,chromosome
48,226,1,5511072,226,True,chromosome
49,201,1,5511072,201,True,chromosome
50,198,1,5511072,198,True,chromosome
51,196,1,5511072,196,True,chromosome
52,168,1,5511072,168,True,chromosome
53,165,1,5511072,165,True,chromosome
54,138,1,5511072,138,True,chromosome
55,137,1,5511072,137,True,chromosome
56,136,1,5511072,136,True,chromosome
57,127,1,5511072,127,True,chromosome
58,125,1,5511072,125,True,chromosome
59,114,1,5511072,114,True,chromosome
60,110,1,5511072,110,True,chromosome
61,109,1,5511072,109,True,chromosome
62,109,1,5511072,109,True,chromosome
63,101,1,5511072,101,True,chromosome
