short_read_contig_id,short_read_contig_length,mapped_against_hybrid_contig_id,hybrid_contig_length,number_of_residue_matches,is_circular,label
1,390420,1,5287463,390420,True,chromosome
2,349822,1,5287463,349822,True,chromosome
3,317609,1,5287463,317609,True,chromosome
4,285204,1,5287463,285204,True,chromosome
5,278498,1,5287463,278498,True,chromosome
6,240660,1,5287463,240660,True,chromosome
7,225185,1,5287463,225185,True,chromosome
8,212944,1,5287463,212944,True,chromosome
9,209500,1,5287463,209500,True,chromosome
10,204107,1,5287463,204107,True,chromosome
11,194323,1,5287463,194323,True,chromosome
12,175841,1,5287463,175841,True,chromosome
13,167288,1,5287463,167288,True,chromosome
14,152022,1,5287463,152022,True,chromosome
15,135832,1,5287463,135832,True,chromosome
16,125340,1,5287463,125338,True,chromosome
17,120685,1,5287463,120685,True,chromosome
18,119528,1,5287463,119528,True,chromosome
19,101764,1,5287463,101764,True,chromosome
20,101309,1,5287463,101309,True,chromosome
21,100622,1,5287463,50439,True,chromosome
22,99424,1,5287463,99424,True,chromosome
23,86234,1,5287463,86234,True,chromosome
24,85552,1,5287463,85552,True,chromosome
25,82178,1,5287463,82178,True,chromosome
26,77379,2,235153,77379,True,plasmid
27,74609,1,5287463,74609,True,chromosome
28,72997,1,5287463,72997,True,chromosome
29,69678,1,5287463,69678,True,chromosome
30,68488,1,5287463,68488,True,chromosome
31,61510,1,5287463,61510,True,chromosome
32,60603,1,5287463,60603,True,chromosome
33,54384,1,5287463,54384,True,chromosome
34,52058,2,235153,52058,True,plasmid
35,45341,3,46161,45341,True,plasmid
36,34271,1,5287463,34271,True,chromosome
37,32836,1,5287463,32828,True,chromosome
38,26068,1,5287463,26068,True,chromosome
39,23051,1,5287463,23051,True,chromosome
40,20600,2,235153,20600,True,plasmid
41,20549,1,5287463,20549,True,chromosome
42,20503,2,235153,20503,True,plasmid
43,19958,1,5287463,19958,True,chromosome
44,11038,1,5287463,11038,True,chromosome
45,10567,2,235153,5679,True,plasmid
46,10324,2,235153,10324,True,plasmid
47,9887,1,5287463,9887,True,chromosome
48,7581,2,235153,7581,True,plasmid
49,6388,2,235153,6388,True,plasmid
50,4414,1,5287463,4414,True,chromosome
51,3526,2,235153,3526,True,plasmid
52,2129,2,235153,2129,True,plasmid
53,1707,NA,NA,1707,NA,ambiguous
54,1699,2,235153,1699,True,plasmid
55,1445,1,5287463,1445,True,chromosome
56,1348,2,235153,1348,True,plasmid
57,964,1,5287463,964,True,chromosome
58,720,1,5287463,720,True,chromosome
59,701,1,5287463,701,True,chromosome
60,660,1,5287463,660,True,chromosome
61,627,2,235153,627,True,plasmid
62,610,1,5287463,610,True,chromosome
63,580,1,5287463,580,True,chromosome
64,486,1,5287463,486,True,chromosome
65,477,1,5287463,477,True,chromosome
66,425,1,5287463,425,True,chromosome
67,418,2,235153,418,True,plasmid
68,418,2,235153,418,True,plasmid
69,416,NA,NA,416,NA,ambiguous
70,409,2,235153,409,True,plasmid
71,407,1,5287463,407,True,chromosome
72,377,2,235153,377,True,plasmid
73,371,1,5287463,371,True,chromosome
74,369,2,235153,369,True,plasmid
75,350,1,5287463,350,True,chromosome
76,347,1,5287463,347,True,chromosome
77,329,1,5287463,329,True,chromosome
78,324,2,235153,324,True,plasmid
79,306,1,5287463,306,True,chromosome
80,305,2,235153,305,True,plasmid
81,298,1,5287463,298,True,chromosome
82,298,1,5287463,298,True,chromosome
83,290,2,235153,290,True,plasmid
84,268,NA,NA,268,NA,ambiguous
85,267,2,235153,267,True,plasmid
86,259,2,235153,259,True,plasmid
87,252,1,5287463,252,True,chromosome
88,247,1,5287463,247,True,chromosome
89,247,1,5287463,247,True,chromosome
90,246,NA,NA,246,NA,ambiguous
91,238,1,5287463,238,True,chromosome
92,222,1,5287463,222,True,chromosome
93,215,1,5287463,215,True,chromosome
94,212,1,5287463,212,True,chromosome
95,197,1,5287463,197,True,chromosome
96,197,1,5287463,197,True,chromosome
97,193,2,235153,193,True,plasmid
98,192,1,5287463,192,True,chromosome
99,188,1,5287463,188,True,chromosome
100,182,1,5287463,182,True,chromosome
101,179,2,235153,179,True,plasmid
102,176,1,5287463,176,True,chromosome
103,163,NA,NA,163,NA,ambiguous
104,162,1,5287463,162,True,chromosome
105,160,2,235153,160,True,plasmid
106,160,1,5287463,160,True,chromosome
107,160,1,5287463,160,True,chromosome
108,160,2,235153,160,True,plasmid
109,158,NA,NA,158,NA,ambiguous
110,158,1,5287463,158,True,chromosome
111,146,1,5287463,146,True,chromosome
112,142,NA,NA,142,NA,ambiguous
113,137,1,5287463,137,True,chromosome
114,137,1,5287463,137,True,chromosome
115,137,1,5287463,137,True,chromosome
116,133,NA,NA,133,NA,ambiguous
117,127,1,5287463,127,True,chromosome
118,125,1,5287463,125,True,chromosome
119,125,1,5287463,125,True,chromosome
120,123,1,5287463,123,True,chromosome
121,101,1,5287463,101,True,chromosome
