short_read_contig_id,short_read_contig_length,mapped_against_hybrid_contig_id,hybrid_contig_length,number_of_residue_matches,is_circular,label
1,1462078,1,5297178,1462078,True,chromosome
2,754002,1,5297178,754002,True,chromosome
3,604693,1,5297178,604693,True,chromosome
4,375111,1,5297178,324999,True,chromosome
5,309227,1,5297178,309227,True,chromosome
6,262677,1,5297178,262677,True,chromosome
7,217821,1,5297178,217821,True,chromosome
8,214880,1,5297178,214880,True,chromosome
9,151742,1,5297178,151742,True,chromosome
10,132108,1,5297178,132108,True,chromosome
11,130836,1,5297178,130836,True,chromosome
12,108572,3,108572,108572,True,plasmid
13,99280,1,5297178,99280,True,chromosome
14,79114,1,5297178,79114,True,chromosome
15,74647,1,5297178,74647,True,chromosome
16,65171,1,5297178,65171,True,chromosome
17,65079,1,5297178,65079,True,chromosome
18,63236,1,5297178,63236,True,chromosome
19,61405,2,267374,40889,True,plasmid
20,53246,2,267374,53246,True,plasmid
21,50940,2,267374,50940,True,plasmid
22,50769,1,5297178,50769,True,chromosome
23,38649,1,5297178,38649,True,chromosome
24,34443,1,5297178,34443,True,chromosome
25,28539,1,5297178,28539,True,chromosome
26,26021,2,267374,26021,True,plasmid
27,12300,2,267374,12300,True,plasmid
28,6819,2,267374,6819,True,plasmid
29,6446,2,267374,6446,True,plasmid
30,4856,1,5297178,4856,True,chromosome
31,4052,2,267374,4052,True,plasmid
32,3012,NA,NA,3012,NA,ambiguous
33,2827,1,5297178,2827,True,chromosome
34,2123,2,267374,2123,True,plasmid
35,1664,1,5297178,1664,True,chromosome
36,1400,1,5297178,1400,True,chromosome
37,1229,1,5297178,1229,True,chromosome
38,1122,1,5297178,1122,True,chromosome
39,1087,1,5297178,1087,True,chromosome
40,1085,1,5297178,1085,True,chromosome
41,956,1,5297178,956,True,chromosome
42,820,2,267374,820,True,plasmid
43,607,NA,NA,607,NA,ambiguous
44,517,1,5297178,517,True,chromosome
45,513,2,267374,513,True,plasmid
46,508,1,5297178,508,True,chromosome
47,487,1,5297178,487,True,chromosome
48,484,1,5297178,484,True,chromosome
49,457,1,5297178,457,True,chromosome
50,414,1,5297178,414,True,chromosome
51,402,1,5297178,402,True,chromosome
52,402,2,267374,402,True,plasmid
53,397,2,267374,397,True,plasmid
54,391,1,5297178,391,True,chromosome
55,365,1,5297178,365,True,chromosome
56,365,1,5297178,365,True,chromosome
57,352,1,5297178,352,True,chromosome
58,326,1,5297178,326,True,chromosome
59,303,1,5297178,303,True,chromosome
60,281,1,5297178,281,True,chromosome
61,275,2,267374,275,True,plasmid
62,273,1,5297178,273,True,chromosome
63,271,1,5297178,271,True,chromosome
64,268,2,267374,268,True,plasmid
65,252,1,5297178,252,True,chromosome
66,234,1,5297178,234,True,chromosome
67,230,1,5297178,230,True,chromosome
68,224,1,5297178,224,True,chromosome
69,220,2,267374,220,True,plasmid
70,218,1,5297178,218,True,chromosome
71,216,1,5297178,216,True,chromosome
72,212,1,5297178,212,True,chromosome
73,208,1,5297178,208,True,chromosome
74,208,1,5297178,208,True,chromosome
75,199,1,5297178,199,True,chromosome
76,197,1,5297178,197,True,chromosome
77,197,1,5297178,197,True,chromosome
78,188,1,5297178,188,True,chromosome
79,187,1,5297178,187,True,chromosome
80,180,1,5297178,180,True,chromosome
81,179,1,5297178,179,True,chromosome
82,176,1,5297178,176,True,chromosome
83,168,1,5297178,168,True,chromosome
84,166,1,5297178,166,True,chromosome
85,165,1,5297178,165,True,chromosome
86,165,1,5297178,165,True,chromosome
87,165,1,5297178,165,True,chromosome
88,165,2,267374,165,True,plasmid
89,159,1,5297178,159,True,chromosome
90,151,1,5297178,151,True,chromosome
91,150,1,5297178,150,True,chromosome
92,149,2,267374,149,True,plasmid
93,148,1,5297178,148,True,chromosome
94,147,1,5297178,147,True,chromosome
95,147,1,5297178,147,True,chromosome
96,145,1,5297178,145,True,chromosome
97,144,1,5297178,144,True,chromosome
98,144,1,5297178,144,True,chromosome
99,143,1,5297178,143,True,chromosome
100,142,1,5297178,142,True,chromosome
101,134,1,5297178,134,True,chromosome
102,131,1,5297178,131,True,chromosome
103,130,1,5297178,130,True,chromosome
104,129,1,5297178,129,True,chromosome
105,124,1,5297178,124,True,chromosome
106,113,1,5297178,113,True,chromosome
107,112,1,5297178,112,True,chromosome
108,111,1,5297178,111,True,chromosome
109,110,1,5297178,110,True,chromosome
110,109,1,5297178,109,True,chromosome
111,109,1,5297178,109,True,chromosome
112,108,1,5297178,108,True,chromosome
113,105,1,5297178,105,True,chromosome
