short_read_contig_id,short_read_contig_length,mapped_against_hybrid_contig_id,hybrid_contig_length,number_of_residue_matches,is_circular,label
1,610857,1,5437204,610857,True,chromosome
2,491597,1,5437204,491597,True,chromosome
3,424400,1,5437204,374218,True,chromosome
4,382390,1,5437204,382390,True,chromosome
5,379592,1,5437204,379592,True,chromosome
6,375759,1,5437204,375759,True,chromosome
7,359228,1,5437204,359228,True,chromosome
8,283440,1,5437204,283440,True,chromosome
9,230450,1,5437204,176467,True,chromosome
10,227566,1,5437204,227566,True,chromosome
11,223384,1,5437204,223384,True,chromosome
12,132772,1,5437204,132772,True,chromosome
13,126705,1,5437204,126705,True,chromosome
14,119797,1,5437204,119797,True,chromosome
15,112153,1,5437204,112153,True,chromosome
16,92980,1,5437204,92980,True,chromosome
17,92721,1,5437204,92721,True,chromosome
18,92439,1,5437204,92439,True,chromosome
19,89065,1,5437204,89065,True,chromosome
20,67214,1,5437204,67214,True,chromosome
21,54898,1,5437204,54898,True,chromosome
22,49789,1,5437204,49789,True,chromosome
23,41997,1,5437204,41997,True,chromosome
24,38945,2,228368,38945,True,plasmid
25,36106,3,37647,27145,True,plasmid
26,35480,2,228368,32340,True,plasmid
27,34998,1,5437204,34998,True,chromosome
28,34417,1,5437204,34417,True,chromosome
29,34270,1,5437204,34270,True,chromosome
30,32643,1,5437204,32643,True,chromosome
31,29684,1,5437204,29684,True,chromosome
32,28138,2,228368,28138,True,plasmid
33,26068,1,5437204,26068,True,chromosome
34,24455,1,5437204,24455,True,chromosome
35,23294,1,5437204,23294,True,chromosome
36,20235,2,228368,20235,True,plasmid
37,19079,2,228368,19079,True,plasmid
38,16441,1,5437204,16441,True,chromosome
39,12443,2,228368,12443,True,plasmid
40,9436,1,5437204,9436,True,chromosome
41,9003,2,228368,9003,True,plasmid
42,8430,2,228368,8430,True,plasmid
43,7825,2,228368,7825,True,plasmid
44,5645,2,228368,5645,True,plasmid
45,4718,1,5437204,4718,True,chromosome
46,4478,1,5437204,4478,True,chromosome
47,4367,2,228368,4367,True,plasmid
48,4218,1,5437204,4218,True,chromosome
49,3526,1,5437204,3526,True,chromosome
50,3519,2,228368,3519,True,plasmid
51,3482,4,3482,3482,True,plasmid
52,2659,1,5437204,2659,True,chromosome
53,2136,2,228368,2136,True,plasmid
54,1934,5,1934,1934,True,plasmid
55,1923,2,228368,1923,True,plasmid
56,1764,2,228368,1764,True,plasmid
57,1757,1,5437204,1744,True,chromosome
58,1618,2,228368,1618,True,plasmid
59,1587,2,228368,1587,True,plasmid
60,1427,NA,NA,1427,NA,ambiguous
61,1375,1,5437204,1375,True,chromosome
62,1360,2,228368,1360,True,plasmid
63,1336,1,5437204,1336,True,chromosome
64,1317,NA,NA,1317,NA,ambiguous
65,1202,NA,NA,1202,NA,ambiguous
66,1127,NA,NA,1127,NA,ambiguous
67,1101,1,5437204,1101,True,chromosome
68,1087,1,5437204,1087,True,chromosome
69,1040,1,5437204,1040,True,chromosome
70,906,1,5437204,906,True,chromosome
71,810,1,5437204,810,True,chromosome
72,743,1,5437204,743,True,chromosome
73,722,NA,NA,722,NA,ambiguous
74,703,NA,NA,703,NA,ambiguous
75,638,1,5437204,638,True,chromosome
76,613,2,228368,613,True,plasmid
77,602,1,5437204,602,True,chromosome
78,529,2,228368,529,True,plasmid
79,509,1,5437204,509,True,chromosome
80,492,1,5437204,492,True,chromosome
81,485,1,5437204,484,True,chromosome
82,485,1,5437204,485,True,chromosome
83,431,1,5437204,431,True,chromosome
84,426,1,5437204,423,True,chromosome
85,411,NA,NA,411,NA,ambiguous
86,407,1,5437204,407,True,chromosome
87,377,1,5437204,377,True,chromosome
88,374,1,5437204,374,True,chromosome
89,363,NA,NA,363,NA,ambiguous
90,361,1,5437204,361,True,chromosome
91,350,NA,NA,350,NA,ambiguous
92,335,NA,NA,335,NA,ambiguous
93,329,1,5437204,329,True,chromosome
94,326,1,5437204,326,True,chromosome
95,322,1,5437204,320,True,chromosome
96,301,1,5437204,301,True,chromosome
97,298,1,5437204,298,True,chromosome
98,294,1,5437204,294,True,chromosome
99,294,2,228368,294,True,plasmid
100,257,1,5437204,257,True,chromosome
101,248,1,5437204,248,True,chromosome
102,232,1,5437204,232,True,chromosome
103,231,1,5437204,231,True,chromosome
104,229,1,5437204,229,True,chromosome
105,227,1,5437204,227,True,chromosome
106,227,1,5437204,227,True,chromosome
107,226,1,5437204,226,True,chromosome
108,224,NA,NA,224,NA,ambiguous
109,213,NA,NA,213,NA,ambiguous
110,202,1,5437204,202,True,chromosome
111,201,2,228368,201,True,plasmid
112,201,2,228368,201,True,plasmid
113,200,1,5437204,200,True,chromosome
114,197,1,5437204,197,True,chromosome
115,196,1,5437204,196,True,chromosome
116,192,1,5437204,192,True,chromosome
117,191,2,228368,191,True,plasmid
118,189,NA,NA,189,NA,ambiguous
119,188,1,5437204,188,True,chromosome
120,188,1,5437204,188,True,chromosome
121,186,NA,NA,186,NA,ambiguous
122,175,NA,NA,175,NA,ambiguous
123,173,1,5437204,173,True,chromosome
124,172,1,5437204,172,True,chromosome
125,160,NA,NA,160,NA,ambiguous
126,160,1,5437204,160,True,chromosome
127,159,NA,NA,159,NA,ambiguous
128,156,1,5437204,156,True,chromosome
129,153,1,5437204,153,True,chromosome
130,152,1,5437204,152,True,chromosome
131,148,NA,NA,148,NA,ambiguous
132,146,NA,NA,146,NA,ambiguous
133,139,1,5437204,139,True,chromosome
134,139,1,5437204,135,True,chromosome
135,138,2,228368,138,True,plasmid
136,135,2,228368,135,True,plasmid
137,134,1,5437204,134,True,chromosome
138,133,1,5437204,133,True,chromosome
139,132,2,228368,132,True,plasmid
140,132,2,228368,132,True,plasmid
141,131,1,5437204,131,True,chromosome
142,131,1,5437204,131,True,chromosome
143,129,1,5437204,129,True,chromosome
144,128,1,5437204,128,True,chromosome
145,120,2,228368,120,True,plasmid
146,114,NA,NA,114,NA,ambiguous
147,114,NA,NA,114,NA,ambiguous
148,108,1,5437204,108,True,chromosome
149,105,1,5437204,105,True,chromosome
150,105,1,5437204,104,True,chromosome
