short_read_contig_id,short_read_contig_length,mapped_against_hybrid_contig_id,hybrid_contig_length,number_of_residue_matches,is_circular,label
1,784004,1,5419529,784004,True,chromosome
2,423752,1,5419529,423752,True,chromosome
3,373492,1,5419529,373492,True,chromosome
4,283051,1,5419529,283051,True,chromosome
5,268999,1,5419529,268999,True,chromosome
6,255361,1,5419529,255361,True,chromosome
7,247055,1,5419529,247052,True,chromosome
8,214197,1,5419529,214197,True,chromosome
9,213662,1,5419529,213662,True,chromosome
10,212805,1,5419529,212805,True,chromosome
11,203669,1,5419529,203669,True,chromosome
12,177811,1,5419529,177811,True,chromosome
13,158292,1,5419529,158292,True,chromosome
14,129668,1,5419529,67463,True,chromosome
15,129256,1,5419529,129256,True,chromosome
16,124118,1,5419529,124105,True,chromosome
17,118428,1,5419529,118428,True,chromosome
18,112283,1,5419529,112283,True,chromosome
19,109396,1,5419529,109396,True,chromosome
20,95563,1,5419529,95563,True,chromosome
21,86418,1,5419529,86418,True,chromosome
22,81601,1,5419529,81601,True,chromosome
23,66886,1,5419529,66885,True,chromosome
24,60982,2,178573,60982,True,plasmid
25,56983,1,5419529,56983,True,chromosome
26,54977,1,5419529,54977,True,chromosome
27,49024,2,178573,49024,True,plasmid
28,45735,1,5419529,45735,True,chromosome
29,39045,3,46161,39045,True,plasmid
30,34261,1,5419529,34261,True,chromosome
31,32965,1,5419529,32965,True,chromosome
32,31655,1,5419529,31655,True,chromosome
33,26690,1,5419529,26690,True,chromosome
34,26037,1,5419529,26037,True,chromosome
35,25923,1,5419529,25923,True,chromosome
36,25828,1,5419529,25828,True,chromosome
37,17370,1,5419529,17370,True,chromosome
38,16594,1,5419529,16594,True,chromosome
39,14650,1,5419529,14650,True,chromosome
40,14619,4,36041,14619,True,plasmid
41,13885,1,5419529,13885,True,chromosome
42,11395,1,5419529,11392,True,chromosome
43,10248,1,5419529,10248,True,chromosome
44,9892,2,178573,9892,True,plasmid
45,7556,2,178573,7556,True,plasmid
46,5868,4,36041,5868,True,plasmid
47,5687,2,178573,3181,True,plasmid
48,5594,2,178573,5594,True,plasmid
49,4718,2,178573,4718,True,plasmid
50,4448,1,5419529,4448,True,chromosome
51,4323,1,5419529,4323,True,chromosome
52,4167,2,178573,4167,True,plasmid
53,3726,4,36041,3726,True,plasmid
54,3526,2,178573,3526,True,plasmid
55,3163,3,46161,3163,True,plasmid
56,2419,2,178573,2419,True,plasmid
57,2389,2,178573,2389,True,plasmid
58,1849,2,178573,1849,True,plasmid
59,1635,1,5419529,1635,True,chromosome
60,1591,NA,NA,1591,NA,ambiguous
61,1400,1,5419529,1400,True,chromosome
62,1336,NA,NA,1336,NA,ambiguous
63,1318,NA,NA,1318,NA,ambiguous
64,1306,1,5419529,1306,True,chromosome
65,1291,1,5419529,1291,True,chromosome
66,1203,NA,NA,1203,NA,ambiguous
67,1122,1,5419529,1122,True,chromosome
68,1092,4,36041,1092,True,plasmid
69,1087,1,5419529,1087,True,chromosome
70,923,NA,NA,923,NA,ambiguous
71,849,4,36041,849,True,plasmid
72,809,NA,NA,809,NA,ambiguous
73,796,1,5419529,796,True,chromosome
74,792,4,36041,792,True,plasmid
75,723,1,5419529,723,True,chromosome
76,612,3,46161,612,True,plasmid
77,598,4,36041,598,True,plasmid
78,536,1,5419529,536,True,chromosome
79,519,2,178573,519,True,plasmid
80,495,3,46161,495,True,plasmid
81,494,1,5419529,494,True,chromosome
82,460,1,5419529,460,True,chromosome
83,428,4,36041,428,True,plasmid
84,396,NA,NA,396,NA,ambiguous
85,377,2,178573,377,True,plasmid
86,367,2,178573,367,True,plasmid
87,331,NA,NA,331,NA,ambiguous
88,329,2,178573,329,True,plasmid
89,326,1,5419529,326,True,chromosome
90,324,2,178573,324,True,plasmid
91,323,1,5419529,323,True,chromosome
92,296,1,5419529,296,True,chromosome
93,279,NA,NA,279,NA,ambiguous
94,278,1,5419529,278,True,chromosome
95,277,1,5419529,277,True,chromosome
96,273,1,5419529,273,True,chromosome
97,268,1,5419529,268,True,chromosome
98,213,4,36041,213,True,plasmid
99,212,1,5419529,212,True,chromosome
100,198,1,5419529,198,True,chromosome
101,191,1,5419529,191,True,chromosome
102,190,2,178573,190,True,plasmid
103,182,1,5419529,182,True,chromosome
104,182,1,5419529,182,True,chromosome
105,174,1,5419529,174,True,chromosome
106,173,1,5419529,173,True,chromosome
107,153,2,178573,153,True,plasmid
108,151,1,5419529,151,True,chromosome
109,147,1,5419529,147,True,chromosome
110,138,1,5419529,138,True,chromosome
111,136,1,5419529,136,True,chromosome
112,131,NA,NA,131,NA,ambiguous
113,131,NA,NA,131,NA,ambiguous
114,131,2,178573,131,True,plasmid
115,130,1,5419529,130,True,chromosome
116,107,NA,NA,107,NA,ambiguous
117,101,1,5419529,101,True,chromosome
