short_read_contig_id,short_read_contig_length,mapped_against_hybrid_contig_id,hybrid_contig_length,number_of_residue_matches,is_circular,label
1,153477,2,1197928,153463,False,chromosome
2,133285,2,1197928,133285,False,chromosome
3,131007,2,1197928,131007,False,chromosome
4,108138,1,1737305,108138,False,chromosome
5,101231,1,1737305,101231,False,chromosome
6,98953,1,1737305,98953,False,chromosome
7,95440,2,1197928,95440,False,chromosome
8,76215,2,1197928,76215,False,chromosome
9,66797,2,1197928,66797,False,chromosome
10,61538,1,1737305,61538,False,chromosome
11,60394,1,1737305,60394,False,chromosome
12,57560,1,1737305,57560,False,chromosome
13,57251,2,1197928,57251,False,chromosome
14,56351,1,1737305,56351,False,chromosome
15,55999,1,1737305,55999,False,chromosome
16,54730,1,1737305,54730,False,chromosome
17,48719,1,1737305,48719,False,chromosome
18,45805,1,1737305,45805,False,chromosome
19,45574,1,1737305,45574,False,chromosome
20,42489,1,1737305,42489,False,chromosome
21,39642,1,1737305,39642,False,chromosome
22,37486,2,1197928,37486,False,chromosome
23,37225,2,1197928,37225,False,chromosome
24,31093,1,1737305,31093,False,chromosome
25,29577,1,1737305,29577,False,chromosome
26,29398,2,1197928,29398,False,chromosome
27,29112,1,1737305,29112,False,chromosome
28,27916,1,1737305,27916,False,chromosome
29,26942,1,1737305,26942,False,chromosome
30,26142,2,1197928,26142,False,chromosome
31,26116,1,1737305,26116,False,chromosome
32,24582,1,1737305,24582,False,chromosome
33,24573,1,1737305,24573,False,chromosome
34,24434,1,1737305,24434,False,chromosome
35,24274,2,1197928,24274,False,chromosome
36,23833,2,1197928,23833,False,chromosome
37,23580,2,1197928,23580,False,chromosome
38,22450,1,1737305,22450,False,chromosome
39,22327,1,1737305,22327,False,chromosome
40,21287,1,1737305,21287,False,chromosome
41,20750,2,1197928,20750,False,chromosome
42,20324,2,1197928,20324,False,chromosome
43,19634,1,1737305,14886,False,chromosome
44,18962,1,1737305,18962,False,chromosome
45,18920,3,51556,18920,False,no_label
46,18500,1,1737305,18500,False,chromosome
47,18440,2,1197928,18440,False,chromosome
48,17791,2,1197928,17791,False,chromosome
49,16306,2,1197928,16306,False,chromosome
50,15990,1,1737305,15990,False,chromosome
51,15726,2,1197928,15726,False,chromosome
52,14298,2,1197928,14298,False,chromosome
53,14203,4,11638,6410,True,plasmid
54,14121,2,1197928,14121,False,chromosome
55,14110,1,1737305,14110,False,chromosome
56,13950,1,1737305,13950,False,chromosome
57,13709,1,1737305,13709,False,chromosome
58,13606,1,1737305,13606,False,chromosome
59,13151,1,1737305,13151,False,chromosome
60,12786,1,1737305,12786,False,chromosome
61,12175,2,1197928,12175,False,chromosome
62,11934,1,1737305,11934,False,chromosome
63,11684,1,1737305,11684,False,chromosome
64,11319,1,1737305,11319,False,chromosome
65,11316,1,1737305,11316,False,chromosome
66,10763,1,1737305,10763,False,chromosome
67,10498,2,1197928,10498,False,chromosome
68,10025,1,1737305,10025,False,chromosome
69,9991,2,1197928,9991,False,chromosome
70,9574,1,1737305,9574,False,chromosome
71,9313,1,1737305,9313,False,chromosome
72,9038,2,1197928,9038,False,chromosome
73,8357,1,1737305,8357,False,chromosome
74,8294,1,1737305,8294,False,chromosome
75,8232,1,1737305,8232,False,chromosome
76,8069,2,1197928,8069,False,chromosome
77,7719,1,1737305,7719,False,chromosome
78,7436,1,1737305,7436,False,chromosome
79,6114,3,51556,6114,False,no_label
80,6035,1,1737305,6035,False,chromosome
81,6003,1,1737305,6003,False,chromosome
82,5729,1,1737305,5729,False,chromosome
83,5693,1,1737305,5693,False,chromosome
84,5629,1,1737305,5563,False,chromosome
85,5393,1,1737305,5393,False,chromosome
86,5254,5,5254,5254,True,plasmid
87,5217,1,1737305,5217,False,chromosome
88,5192,2,1197928,5192,False,chromosome
89,5175,1,1737305,5175,False,chromosome
90,5003,3,51556,3678,False,no_label
91,4991,1,1737305,4991,False,chromosome
92,4807,2,1197928,4807,False,chromosome
93,4478,2,1197928,4478,False,chromosome
94,4465,2,1197928,4465,False,chromosome
95,4431,1,1737305,4431,False,chromosome
96,4418,3,51556,4418,False,no_label
97,4312,1,1737305,4312,False,chromosome
98,3986,1,1737305,3986,False,chromosome
99,3868,1,1737305,3868,False,chromosome
100,3868,1,1737305,3868,False,chromosome
101,3719,1,1737305,3719,False,chromosome
102,3666,1,1737305,3666,False,chromosome
103,3619,3,51556,3619,False,no_label
104,3545,1,1737305,3545,False,chromosome
105,3402,1,1737305,3402,False,chromosome
106,3354,1,1737305,3354,False,chromosome
107,3277,1,1737305,3277,False,chromosome
108,3168,1,1737305,3168,False,chromosome
109,2947,8,2947,2947,True,plasmid
110,2914,2,1197928,2914,False,chromosome
111,2791,1,1737305,2791,False,chromosome
112,2751,1,1737305,2751,False,chromosome
113,2594,1,1737305,2594,False,chromosome
114,2585,1,1737305,2585,False,chromosome
115,2490,2,1197928,2490,False,chromosome
116,2314,1,1737305,2314,False,chromosome
117,2273,3,51556,2273,False,no_label
118,2252,7,4375,2252,True,plasmid
119,2008,1,1737305,2008,False,chromosome
120,2005,1,1737305,2005,False,chromosome
121,1957,1,1737305,1957,False,chromosome
122,1896,NA,NA,1896,NA,ambiguous
123,1770,7,4375,1770,True,plasmid
124,1741,3,51556,1741,False,no_label
125,1726,2,1197928,1726,False,chromosome
126,1679,1,1737305,1679,False,chromosome
127,1634,2,1197928,1634,False,chromosome
128,1598,1,1737305,1598,False,chromosome
129,1588,9,1979,1588,True,plasmid
130,1514,2,1197928,1514,False,chromosome
131,1470,1,1737305,1470,False,chromosome
132,1459,1,1737305,1459,False,chromosome
133,1448,1,1737305,1448,False,chromosome
134,1425,3,51556,1425,False,no_label
135,1424,1,1737305,1424,False,chromosome
136,1416,2,1197928,1416,False,chromosome
137,1409,1,1737305,1409,False,chromosome
138,1401,1,1737305,1401,False,chromosome
